name,uri,conf_uri,roles,cnt_role,cnt_paper,homepage,bio,depiction,mbox_sha1sum,cnt_mbox,organization_sample,organization,organization_uri,cnt_org
Bernd Löber,http://data.semanticweb.org/person/bernd-loeber,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Technical University of Berlin,Technical University of Berlin,http://data.semanticweb.org/organization/technical-university-of-berlin,1
Bernhard Schandl,http://data.semanticweb.org/person/bernhard-schandl,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Posters and Demos),1,0,,,,,0,Self,Self,http://data.semanticweb.org/organization/self,1
Besnik Fetahu,http://data.semanticweb.org/person/besnik-fetahu,http://data.semanticweb.org/conference/iswc/2014,,0,2,,,,,0,L3S Research Center,L3S Research Center,http://data.semanticweb.org/organization/l3s-research-center,1
Bianca De O. Pereira,http://data.semanticweb.org/person/bianca-de-o-pereira,http://data.semanticweb.org/conference/iswc/2014,Reviewer at ISWC2014 (Research Track),1,1,,,,,0,"INSIGHT, NUI Galway","INSIGHT, NUI Galway",http://data.semanticweb.org/organization/insight-nui-galway,1
Bijan Parsia,http://data.semanticweb.org/person/bijan-parsia,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Research Track),1,4,,,,,0,University of Manchester,University of Manchester,http://data.semanticweb.org/organization/university-of-manchester,1
Biplav Srivastava,http://data.semanticweb.org/person/biplav-srivastava,http://data.semanticweb.org/conference/iswc/2014,Workshop Chair,1,0,,,,,0,,,,0
Birte Glimm,http://data.semanticweb.org/person/birte-glimm,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Research Track),1,1,,,,,0,University of Ulm,University of Ulm,http://data.semanticweb.org/organization/university-of-ulm,1
Björn Forcher,http://data.semanticweb.org/person/bjoern-forcher,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Deutsches Forschungszentrum für Künstliche Intelligenz (DFKI),Deutsches Forschungszentrum für Künstliche Intelligenz (DFKI),http://data.semanticweb.org/organization/deutsches-forschungszentrum-fuer-kuenstliche-intelligenz-dfki,1
Blaž Fortuna,http://data.semanticweb.org/person/blaz-fortuna,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Jožef Stefan Institute,Jožef Stefan Institute,http://data.semanticweb.org/organization/jozef-stefan-institute,1
Bo Hu,http://data.semanticweb.org/person/bo-hu,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Research Track),1,0,,,,,0,Fujitsu,Fujitsu,http://data.semanticweb.org/organization/fujitsu,1
Bogdan Cautis,http://data.semanticweb.org/person/bogdan-cautis,http://data.semanticweb.org/conference/iswc/2014,Workshop Chair,1,0,,,,,0,,,,0
Bogdan Dragulescu,http://data.semanticweb.org/person/bogdan-dragulescu,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Polytechnic University of Timișoara,Polytechnic University of Timișoara,http://data.semanticweb.org/organization/polytechnic-university-of-timisoara,1
Boris Motik,http://data.semanticweb.org/person/boris-motik,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Research Track),1,0,,,,,0,University of Oxford,University of Oxford,http://data.semanticweb.org/organization/university-of-oxford,1
Boris Villazon-Terrazas,http://data.semanticweb.org/person/boris-villazon-terrazas,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Posters and Demos); PC Member at ISWC2014 (Industry Track),2,0,,,,,0,"iSOCO, S.A.","iSOCO, S.A.",http://data.semanticweb.org/organization/isoco-sa,1
Brian Davis,http://data.semanticweb.org/person/brian-davis,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (In Use Track),1,0,,,,,0,"DERI, NUI, Galway","DERI, NUI, Galway",http://data.semanticweb.org/organization/deri-nui-galway,1
Brigitte Mathiak,http://data.semanticweb.org/person/brigitte-mathiak,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,GESIS – Leibniz Institute for the Social Sciences,GESIS – Leibniz Institute for the Social Sciences,http://data.semanticweb.org/organization/gesis-leibniz-institute-for-the-social-sciences,1
Brigitte Safar,http://data.semanticweb.org/person/brigitte-safar,http://data.semanticweb.org/conference/iswc/2014,Reviewer at ISWC2014 (Research Track),1,0,,,,,0,,,,0
Cagatay Calli,http://data.semanticweb.org/person/cagatay-calli,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Eksin,Eksin,http://data.semanticweb.org/organization/eksin,1
Camille Pradel,http://data.semanticweb.org/person/camille-pradel,http://data.semanticweb.org/conference/iswc/2014,Reviewer at ISWC2014 (Research Track),1,0,,,,,0,,,,0
Carlo Allocca,http://data.semanticweb.org/person/carlo-allocca,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Posters and Demos),1,0,,,,,0,FORTH-ICS,FORTH-ICS,http://data.semanticweb.org/organization/forth-ics,1
Carlo Tasso,http://data.semanticweb.org/person/carlo-tasso,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,University of Udine,University of Udine,http://data.semanticweb.org/organization/university-of-udine,1
Carlos A. Iglesias,http://data.semanticweb.org/person/carlos-a-iglesias,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Technical University of Madrid,Technical University of Madrid,http://data.semanticweb.org/organization/technical-university-of-madrid,1
Carlos Buil Aranda,http://data.semanticweb.org/person/carlos-buil-aranda,http://data.semanticweb.org/conference/iswc/2014,Reviewer at ISWC2014 (Research Track),1,2,,,,,0,Pontifical Catholic University of Chile,Pontifical Catholic University of Chile,http://data.semanticweb.org/organization/pontifical-catholic-university-of-chile,1
Carlos Castillo,http://data.semanticweb.org/person/carlos-castillo,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Qatar Computing Research Institute,Qatar Computing Research Institute,http://data.semanticweb.org/organization/qatar-computing-research-institute,1
Carlos Pedrinaci,http://data.semanticweb.org/person/carlos-pedrinaci,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Research Track); PC Member at ISWC2014 (In Use Track),2,0,,,,,0,"Kmi, The Open University, UK","Kmi, The Open University, UK",http://data.semanticweb.org/organization/kmi-the-open-university-uk,1
Carole A. Goble,http://data.semanticweb.org/person/carole-a-goble,http://data.semanticweb.org/conference/iswc/2014,General Chair; Session Chair,2,2,http://www.cs.man.ac.uk/~carole/,,,,0,University of Manchester,University of Manchester,http://data.semanticweb.org/organization/university-of-manchester,1
Carsten Keßler,http://data.semanticweb.org/person/carsten-keler,http://data.semanticweb.org/conference/iswc/2014,Workshop Chair,1,0,,,,,0,,,,0
Catherine Faron-Zucker,http://data.semanticweb.org/person/catherine-faron-zucker,http://data.semanticweb.org/conference/iswc/2014,,0,2,,,,,0,University of Nice Sophia Antipolis,University of Nice Sophia Antipolis,http://data.semanticweb.org/organization/university-of-nice-sophia-antipolis,1
Catia Pesquita,http://data.semanticweb.org/person/catia-pesquita,http://data.semanticweb.org/conference/iswc/2014,Reviewer at ISWC2014 (Research Track),1,2,,,,,0,University of Lisbon,University of Lisbon,http://data.semanticweb.org/organization/university-of-lisbon,1
Célia Da Costa Pereira,http://data.semanticweb.org/person/celia-da-costa-pereira,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Université Nice Sophia Anipolis,Université Nice Sophia Anipolis,http://data.semanticweb.org/organization/universite-nice-sophia-anipolis,1
Chantal Reynaud,http://data.semanticweb.org/person/chantal-reynaud,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Research Track),1,0,,,,,0,Universityof Paris-Sud,Universityof Paris-Sud,http://data.semanticweb.org/organization/universityof-paris-sud,1
Chao Shao,http://data.semanticweb.org/person/chao-shao,http://data.semanticweb.org/conference/iswc/2014,Reviewer at ISWC2014 (Research Track),1,0,,,,,0,,,,0
Chaohai Ding,http://data.semanticweb.org/person/chaohai-ding,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,University of Southampton,University of Southampton,http://data.semanticweb.org/organization/university-of-southampton,1
Chenghua Lin,http://data.semanticweb.org/person/chenghua-lin,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,University of Aberdeen,University of Aberdeen,http://data.semanticweb.org/organization/university-of-aberdeen,1
Chengkai Li,http://data.semanticweb.org/person/chengkai-li,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Research Track),1,0,,,,,0,University of Texas at Arlington,University of Texas at Arlington,http://data.semanticweb.org/organization/university-of-texas-at-arlington,1
Chengye Yin,http://data.semanticweb.org/person/chengye-yin,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,University of Southern California,University of Southern California,http://data.semanticweb.org/organization/university-of-southern-california,1
Chiara Del Vescovo,http://data.semanticweb.org/person/chiara-del-vescovo,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Posters and Demos),1,0,,,,,0,BBC,BBC,http://data.semanticweb.org/organization/bbc,1
Chiara Di Francescomarino,http://data.semanticweb.org/person/chiara-di-francescomarino,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Posters and Demos),1,2,,,,,0,Fondazione Bruno Kessler,Fondazione Bruno Kessler,http://data.semanticweb.org/organization/fondazione-bruno-kessler,1
Chiara Ghidini,http://data.semanticweb.org/person/chiara-ghidini,http://data.semanticweb.org/conference/iswc/2014,Local Chair; Session Chair,2,2,https://shell.fbk.eu/people/profile/ghidini,,,,0,Fondazione Bruno Kessler,Fondazione Bruno Kessler; NuSMV,http://data.semanticweb.org/organization/fondazione-bruno-kessler; http://data.semanticweb.org/organization/nusmv,2
Chris Biemann,http://data.semanticweb.org/person/chris-biemann,http://data.semanticweb.org/conference/iswc/2014,"PC Member at ISWC2014 (Replication, Benchmark, Data and Software Track)",1,0,https://www.lt.informatik.tu-darmstadt.de/de/people/prof-dr-chris-biemann/,,,,0,Technische Universität Darmstadt,Technische Universität Darmstadt,http://data.semanticweb.org/organization/technische-universitaet-darmstadt,1
Chris Dijkshoorn,http://data.semanticweb.org/person/chris-dijkshoorn,http://data.semanticweb.org/conference/iswc/2014,Workshop Chair,1,0,,,,,0,,,,0
Chris Mavergames,http://data.semanticweb.org/person/chris-mavergames,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Industry Track),1,0,,,,,0,Cocharne.org,Cocharne.org,http://data.semanticweb.org/organization/cocharneorg,1
Chris Mellish,http://data.semanticweb.org/person/chris-mellish,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,University of Aberdeen,University of Aberdeen,http://data.semanticweb.org/organization/university-of-aberdeen,1
Chris T Evelo,http://data.semanticweb.org/person/chris-t-evelo,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Maastricht University,Maastricht University,http://data.semanticweb.org/organization/maastricht-university,1
Chris Welty,http://data.semanticweb.org/person/chris-welty,http://data.semanticweb.org/conference/iswc/2014,"Replication, Benchmark, Data and Software Track Chairs; Session Chair",2,0,http://researcher.watson.ibm.com/researcher/view.php?person=us-welty,,,,0,Google Inc.,Google Inc.,http://data.semanticweb.org/organization/google-inc,1
Chrisa Tsinaraki,http://data.semanticweb.org/person/chrisa-tsinaraki,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,EU/JRC,EU/JRC,http://data.semanticweb.org/organization/eujrc,1
Christian Bizer,http://data.semanticweb.org/person/christian-bizer,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (In Use Track); PC Member at ISWC2014 (Research Track),2,3,,,,,0,University of Mannheim,University of Mannheim,http://data.semanticweb.org/organization/university-of-mannheim,1
Christian Eisenreich,http://data.semanticweb.org/person/christian-eisenreich,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Saarland University,Saarland University,http://data.semanticweb.org/organization/saarland-university,1
Christian Meilicke,http://data.semanticweb.org/person/christian-meilicke,http://data.semanticweb.org/conference/iswc/2014,"Reviewer at ISWC2014 (Replication, Benchmark, Data and Software Track)",1,0,,,,,0,,,,0
Christian Morbidoni,http://data.semanticweb.org/person/christian-morbidoni,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Marche Polytechnic University,Marche Polytechnic University,http://data.semanticweb.org/organization/marche-polytechnic-university,1
Christian Willms,http://data.semanticweb.org/person/christian-willms,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Saarland University,Saarland University,http://data.semanticweb.org/organization/saarland-university,1
Christian Y. A. Brenninkmeijer,http://data.semanticweb.org/person/christian-y-a-brenninkmeijer,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,University of Manchester,University of Manchester,http://data.semanticweb.org/organization/university-of-manchester,1
Christina Unger,http://data.semanticweb.org/person/christina-unger,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Bielefeld University,Bielefeld University,http://data.semanticweb.org/organization/bielefeld-university,1
Christine Chichester,http://data.semanticweb.org/person/christine-chichester,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Swiss Institute of Bioinformatics,Swiss Institute of Bioinformatics,http://data.semanticweb.org/organization/swiss-institute-of-bioinformatics,1
Christoph Lange,http://data.semanticweb.org/person/christoph-lange,http://data.semanticweb.org/conference/iswc/2014,Reviewer at ISWC2014 (Research Track); PC Member at ISWC2014 (In Use Track),2,0,,,,,0,University of Bonn,University of Bonn,http://data.semanticweb.org/organization/university-of-bonn,1
Christoph Pinkel,http://data.semanticweb.org/person/christoph-pinkel,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Fluid Operations,Fluid Operations,http://data.semanticweb.org/organization/fluid-operations,1
Christoph Schütz,http://data.semanticweb.org/person/christoph-schuetz,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Posters and Demos),1,0,,,,,0,Johannes Kepler University of Linz,Johannes Kepler University of Linz,http://data.semanticweb.org/organization/johannes-kepler-university-of-linz,1
Christophe Guéret,http://data.semanticweb.org/person/christophe-gueret,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Research Track),1,1,,,,,0,Data Archiving and Networked Services (DANS),Data Archiving and Networked Services (DANS),http://data.semanticweb.org/organization/data-archiving-and-networked-services-dans,1
Christopher Brewster,http://data.semanticweb.org/person/christopher-brewster,http://data.semanticweb.org/conference/iswc/2014,PC Member at ISWC2014 (Research Track); Workshop Chair,2,1,,,,,0,Aston University,Aston University,http://data.semanticweb.org/organization/aston-university,1
Claude N. Warren Jr,http://data.semanticweb.org/person/claude-n-warren-jr,http://data.semanticweb.org/conference/iswc/2014,,0,1,,,,,0,Xenei.com,Xenei.com,http://data.semanticweb.org/organization/xeneicom,1
Claudia D'Amato,http://data.semanticweb.org/person/claudia-damato,http://data.semanticweb.org/conference/iswc/2014,"PC Member at ISWC2014 (Research Track); PC Member at ISWC2014 (Posters and Demos); PC Member at ISWC2014 (Replication, Benchmark, Data and Software Track); Workshop Chair",4,0,,,,,0,University of Bari,University of Bari,http://data.semanticweb.org/organization/university-of-bari,1
