person_uri,name,other_names,first_name,last_name,email,organization,country,homepage,bio,domain,depiction,homepage_organization,role_event,role_type,role_label,source,EOL
,"Minh-Duc Pham",,Minh-Duc,Pham,,"Centrum Wiskunde & Informatica (CWI)",Netherlands,,,,,,,,,,
,"Peter Boncz",,Peter,Boncz,,"Centrum Wiskunde & Informatica (CWI)",Netherlands,,,,,,,,,,
,"Thomas Eiter",,Thomas,Eiter,,"Vienna University of Technology",Austria,http://www.kr.tuwien.ac.at/staff/eiter,,,,,,,,,
,"Michael Fink",,Michael,Fink,,"Vienna University of Technology",Austria,http://www.kr.tuwien.ac.at/staff/michael,,,,,,,,,
,"Sebastian Walter",,Sebastian,Walter,,"Bielefeld University",Germany,,,,,,,,,,
,"Christina Unger",,Christina,Unger,,"Bielefeld University",Germany,,,,,,,,,,
,"Philipp Cimiano",,Philipp,Cimiano,,"Bielefeld University",Germany,http://www.cimiano.de,,,,,,,,,
,"Daniel Bär",,Daniel,Bär,,"TU Darmstadt",Germany,,,,,,,,,,
,"Roman Prokofyev",,Roman,Prokofyev,,"University of Fribourg",Switzerland,,,,,,,,,,
,"Alexey Boyarsky",,Alexey,Boyarsky,,EPFL,Switzerland,,,,,,,,,,
,"Oleg Ruchayskiy",,Oleg,Ruchayskiy,,CERN,Switzerland,,,,,,,,,,
,"Karl Aberer",,Karl,Aberer,,EPFL,Switzerland,,,,,,,,,,
,"Gianluca Demartini",,Gianluca,Demartini,,"University of Fribourg",Switzerland,,,,,,,,,,
,"Philippe Cudré-Mauroux",,Philippe,Cudré-Mauroux,,"University of Fribourg",Switzerland,,,,,,,,,,
,"Khadija Elbedweihy",,Khadija,Elbedweihy,,"University of Sheffield","United Kingdom",http://www.dcs.shef.ac.uk/~kelbed,,,,,,,,,
,"Stuart Wrigley","Stuart N. Wrigley",Stuart,Wrigley,,"University of Sheffield","United Kingdom",http://www.dcs.shef.ac.uk/~stu,,,,,,,,,
,"Fabio Ciravegna",,Fabio,Ciravegna,,"University of Sheffield","United Kingdom",http://www.dcs.shef.ac.uk/~fabio,,,,,,,,,
,"Gabriela Montoya",,Gabriela,Montoya,,"Universidad Simon Bolivar","Venezuela, Bolivarian Republic of",,,,,,,,,,
,"Maria-Esther Vidal",,Maria-Esther,Vidal,,"Universidad Simon Bolivar","Venezuela, Bolivarian Republic of",http://www.ldc.usb.ve/~mvidal,,,,,,,,,
,"Oscar Corcho",,Oscar,Corcho,,"Universidad Politecnica de Madrid",Spain,,,,,,,,,,
,"Edna Ruckhaus",,Edna,Ruckhaus,,"Universidad Simon Bolivar","Venezuela, Bolivarian Republic of",http://www.ldc.usb.ve/~ruckhaus,,,,,,,,,
,"Carlos Buil-Aranda",,Carlos,Buil-Aranda,,"Universidad Politecnica de Madrid",Spain,,,,,,,,,,
,"Matthew Horridge",,Matthew,Horridge,,"Stanford University","United States",http://www.stanford.edu/~horridge,,,,,,,,,
,"Bijan Parsia",,Bijan,Parsia,,"University of Manchester","United Kingdom",http://www.cs.man.ac.uk/~bparsia,,,,,,,,,
,"Ulrike Sattler",,Ulrike,Sattler,,"University of Manchester","United Kingdom",http://www.cs.man.ac.uk/~sattler,,,,,,,,,
,"Andreas Thalhammer",,Andreas,Thalhammer,,"University of Innsbruck",Austria,,,,,,,,,,
,"Magnus Knuth",,Magnus,Knuth,,"Hasso Plattner Institute",Germany,,,,,,,,,,
,"Harald Sack",,Harald,Sack,,"Hasso Plattner Institute",Germany,,,,,,,,,,
,"Riccardo Rosati",,Riccardo,Rosati,,"Sapienza Università di Roma",Italy,,,,,,,,,,
,"Marco Ruzzi",,Marco,Ruzzi,,"Sapienza Università di Roma",Italy,http://www.dis.uniroma1.it/~ruzzi,,,,,,,,,
,"Mirko Graziosi",,Mirko,Graziosi,,"Sapienza Università di Roma",Italy,,,,,,,,,,
,"Giulia Masotti",,Giulia,Masotti,,"Sapienza Università di Roma",Italy,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,"Jay Myers",,Jay,Myers,,"Best Buy","United States",,,,,,,,,,
,"Fabrice Lacroix",,Fabrice,Lacroix,,Antidot,France,,,,,,,,,,
,"Peter Haase",,Peter,Haase,,"fluid Operations",Germany,,,,,,,,,,
,"Michael Schmidt",,Michael,Schmidt,,"fluid Operations",Germany,,,,,,,,,,
,"Bruno Alves",,Bruno,Alves,,"University of Applied Sciences Western Switzerland",Switzerland,,,,,,,,,,
,"Michael Schumacher",,Michael,Schumacher,,"University of Applied Sciences Western Switzerland",Switzerland,,,,,,,,,,
,"Zhe Wu",,Zhe,Wu,,Oracle,"United States",,,,,,,,,,
,"Karl Rieb",,Karl,Rieb,,Oracle,"United States",,,,,,,,,,
,"Jay Banerjee",,Jay,Banerjee,,Oracle,"United States",,,,,,,,,,
,"Vladimir Mikhailov",,Vladimir,Mikhailov,,Cisco,"United States",,,,,,,,,,
,"Sakthi Sundaram",,Sakthi,Sundaram,,Cisco,"United States",,,,,,,,,,
,"Evren Sirin",,Evren,Sirin,,"Clark & Parsia","United States",,,,,,,,,,
,"Kendall Clark",,Kendall,Clark,,"Clark & Parsia","United States",,,,,,,,,,
,"Mathieu d'Aquin",,Mathieu,d'Aquin,,"KMi, The Open University","United Kingdom",,,,,,,,,,
,"Stuart Brown",,Stuart,Brown,,"Communications, The Open University","United Kingdom",,,,,,,,,,
,"Chris Chaulk",,Chris,Chaulk,,"EMC Corporation","United States",,,,,,,,,,
,"Montiago Labute",,Montiago,Labute,,YarcData,"United States",,,,,,,,,,
,"Archana Venbakam",,Archana,Venbakam,,YarcData,"United States",,,,,,,,,,
,"Sean Felten",,Sean,Felten,,YarcData,"United States",,,,,,,,,,
,"Venkat Krishnamurthy",,Venkat,Krishnamurthy,,YarcData,"United States",,,,,,,,,,
,"Stéphane Corlosquet",,Stéphane,Corlosquet,,"Massachusetts General Hospital","United States",,,,,,,,,,
,"Sudeshna Das",,Sudeshna,Das,,"Massachusetts General Hospital","United States",,,,,,,,,,
,"Emily Merrill",,Emily,Merrill,,"Massachusetts General Hospital","United States",,,,,,,,,,
,"Paolo Ciccarese",,Paolo,Ciccarese,,"Massachusetts General Hospital","United States",,,,,,,,,,
,"Tim Clark",,Tim,Clark,,"Massachusetts General Hospital","United States",,,,,,,,,,
,"Souripriya Das",,Souripriya,Das,,Oracle,"United States",,,,,,,,,,
,"Jagannathan Srinivasan",,Jagannathan,Srinivasan,,Oracle,"United States",,,,,,,,,,
,"Matthew Perry",,Matthew,Perry,,Oracle,"United States",,,,,,,,,,
,"Seema Sundara",,Seema,Sundara,,Oracle,"United States",,,,,,,,,,
,,,,,,,,,,,,,,,,,
,"Yannis Tzitzikas",,Yannis,Tzitzikas,,"University of Crete; FORTH-ICS",Greece,,,,,,,,,,
,"Christina Lantzaki",,Christina,Lantzaki,,FORTH-ICS,Greece,,,,,,,,,,
,"Dimitris Zeginis",,Dimitris,Zeginis,,"Centre for Research and Technology Hellas (CERTH)",Greece,,,,,,,,,,
,"Makoto Nakatsuji",,Makoto,Nakatsuji,,NTT,Japan,,,,,,,,,,
,"Yasuhiro Fujiwara",,Yasuhiro,Fujiwara,,NTT,Japan,,,,,,,,,,
,"Toshio Uchiyama",,Toshio,Uchiyama,,NTT,Japan,,,,,,,,,,
,"Hiroyuki Toda",,Hiroyuki,Toda,,NTT,Japan,,,,,,,,,,
,"Axel-Cyrille Ngonga Ngomo",,Axel-Cyrille,Ngomo,,"University of Leipzig",Germany,,,,,,,,,,
,"Yong-Bin Kang",,Yong-Bin,Kang,,"Monash University",Australia,,,,,,,,,,
,"Yuan-Fang Li",,Yuan-Fang,Li,,"Monash University",Australia,,,,,,,,,,
,"Shonali Krishnaswamy",,Shonali,Krishnaswamy,,"Monash University",Australia,,,,,,,,,,
,"Mohsen Taheriyan",,Mohsen,Taheriyan,,"Information Sciences Institute, University of Southern California","United States",,,,,,,,,,
,"Craig Knoblock",,Craig,Knoblock,,"Information Sciences Institute, University of Southern California","United States",,,,,,,,,,
,"Pedro Szekely","Pedro A. Szekely",Pedro,Szekely,,"Information Sciences Institute, University of Southern California","United States",,,,,,,,,,
,"José Luis Ambite",,José,Ambite,,"Information Sciences Institute, University of Southern California","United States",,,,,,,,,,
,"Cristina Sarasua",,Cristina,Sarasua,,"AIFB, Karlsruhe Institute of Technology",Germany,,,,,,,,,,
,"Elena Simperl",,Elena,Simperl,,"AIFB, Karlsruhe Institute of Technology",Germany,,,,,,,,,,
,"Natasha F. Noy","Natalya Fridman Noy",Natasha,Noy,,"Stanford University","United States",,,,,,,,,,
,"Sara Magliacane",,Sara,Magliacane,,"VU Amsterdam",Netherlands,,,,,,,,,,
,"Alessandro Bozzon",,Alessandro,Bozzon,,"Politecnico di Milano",Italy,,,,,,,,,,
,"Emanuele Della Valle",,Emanuele,"Della Valle",,"Politecnico di Milano",Italy,,,,,,,,,,
,"Szymon Klarman",,Szymon,Klarman,,"VU Amsterdam",Netherlands,,,,,,,,,,
,"Stefan Schlobach",,Stefan,Schlobach,,"VU Amsterdam",Netherlands,,,,,,,,,,
,"Luciano Serafini",,Luciano,Serafini,,"Fondazione Bruno Kessler",Italy,,,,,,,,,,
,"Matthew Rowe",,Matthew,Rowe,,"KMi, The Open University","United Kingdom",,,,,,,,,,
,"Milan Stankovic",,Milan,Stankovic,,Hypios,France,,,,,,,,,,
,"Harith Alani",,Harith,Alani,,"KMi, The Open University","United Kingdom",,,,,,,,,,
,"Hassan Saif",,Hassan,Saif,,"KMi, The Open University","United Kingdom",,,,,,,,,,
,"Yulan He",,Yulan,He,,"KMi, The Open University","United Kingdom",,,,,,,,,,
,"Harith Alani",,Harith,Alani,,"KMi, The Open University","United Kingdom",,,,,,,,,,
,"Kostis Kyzirakos",,Kostis,Kyzirakos,,"National and Kapodistrian University of Athens",Greece,,,,,,,,,,
,"Manos Karpathiotakis",,Manos,Karpathiotakis,,"National and Kapodistrian University of Athens",Greece,,,,,,,,,,
,"Manolis Koubarakis",,Manolis,Koubarakis,,"National and Kapodistrian University of Athens",Greece,,,,,,,,,,
,"Chenghua Lin",,Chenghua,Lin,,"KMi, The Open University","United Kingdom",,,,,,,,,,
,"Yulan He",,Yulan,He,,"KMi, The Open University","United Kingdom",,,,,,,,,,
,"Carlos Pedrinaci",,Carlos,Pedrinaci,,"KMi, The Open University","United Kingdom",,,,,,,,,,
,"John Domingue",,John,Domingue,,"KMi, The Open University","United Kingdom",,,,,,,,,,
,"Aldo Gangemi",,Aldo,Gangemi,,"STLab, ISTC-CNR",Italy,,,,,,,,,,
,"Andrea Giovanni Nuzzolese",,Andrea,Nuzzolese,,"University of Bologna;STLab, ISTC-CNR",Italy,,,,,,,,,,
,"Valentina Presutti",,Valentina,Presutti,,"STLab, ISTC-CNR",Italy,,,,,,,,,,
,"Francesco Draicchio",,Francesco,Draicchio,,"STLab, ISTC-CNR",Italy,,,,,,,,,,
,"Alberto Musetti",,Alberto,Musetti,,"University of Bologna",Italy,,,,,,,,,,
,"Paolo Ciancarini",,Paolo,Ciancarini,,"University of Bologna",Italy,,,,,,,,,,
,"Cory Henson",,Cory,Henson,,"Kno.e.sis Center, Wright State University","United States",,,,,,,,,,
,"Krishnaprasad Thirunarayan",,Krishnaprasad,Thirunarayan,,"Kno.e.sis Center, Wright State University","United States",,,,,,,,,,
,"Amit Sheth",,Amit,Sheth,,"Kno.e.sis Center, Wright State University","United States",,,,,,,,,,
,"Jens Lehmann",,Jens,Lehmann,,"University of Leipzig",Germany,,,,,,,,,,
,"Daniel Gerber",,Daniel,Gerber,,"University of Leipzig",Germany,,,,,,,,,,
,"Mohamed Morsey",,Mohamed,Morsey,,"University of Leipzig",Germany,,,,,,,,,,
,"Axel-Cyrille Ngonga Ngomo",,Axel-Cyrille,Ngomo,,"University of Leipzig",Germany,,,,,,,,,,
,"Rahul Parundekar",,Rahul,Parundekar,,"Information Sciences Institute, University of Southern California","United States",,,,,,,,,,
,"Craig Knoblock",,Craig,Knoblock,,"Information Sciences Institute, University of Southern California","United States",,,,,,,,,,
,"José Luis Ambite",,José,Ambite,,"Information Sciences Institute, University of Southern California","United States",,,,,,,,,,
,"Kristian Slabbekoorn",,Kristian,Slabbekoorn,,"Tokyo Institute of Technology",Japan,,,,,,,,,,
,"Laura Hollink",,Laura,Hollink,,"VU Amsterdam",Netherlands,,,,,,,,,,
,"Geert-Jan Houben",,Geert-Jan,Houben,,"Delft University of Technology",Netherlands,,,,,,,,,,
,"Ana Armas","Ana Armas Romero",Ana,Armas,,"University of Oxford","United Kingdom",,,,,,,,,,
,"Bernardo Cuenca Grau",,Bernardo,Grau,,"University of Oxford","United Kingdom",,,,,,,,,,
,"Ian Horrocks",,Ian,Horrocks,,"University of Oxford","United Kingdom",,,,,,,,,,
,"Jean Christoph Jung",,Jean,Jung,,"University of Bremen",Germany,,,,,,,,,,
,"Carsten Lutz",,Carsten,Lutz,,"University of Bremen",Germany,,,,,,,,,,
,"Anisa Rula",,Anisa,Rula,,"University of Milano-Bicocca",Italy,,,,,,,,,,
,"Matteo Palmonari",,Matteo,Palmonari,,"University of Milano-Bicocca",Italy,,,,,,,,,,
,"Andreas Harth",,Andreas,Harth,,"AIFB, Karlsruhe Institute of Technology",Germany,,,,,,,,,,
,"Steffen Stadtmüller",,Steffen,Stadtmüller,,"AIFB, Karlsruhe Institute of Technology",Germany,,,,,,,,,,
,"Andrea Maurino",,Andrea,Maurino,,"University of Milano-Bicocca",Italy,,,,,,,,,,
,"Rafael S. Gonçalves",,Rafael,Gonçalves,,"University of Manchester","United Kingdom",,,,,,,,,,
,"Bijan Parsia",,Bijan,Parsia,,"University of Manchester","United Kingdom",,,,,,,,,,
,"Ulrike Sattler",,Ulrike,Sattler,,"University of Manchester","United Kingdom",,,,,,,,,,
,"Spyros Kotoulas",,Spyros,Kotoulas,,"IBM Research",Ireland,,,,,,,,,,
,"Jacopo Urbani",,Jacopo,Urbani,,"VU Amsterdam",Netherlands,,,,,,,,,,
,"Peter Boncz",,Peter,Boncz,,"Centrum Wiskunde & Informatica (CWI)",Netherlands,,,,,,,,,,
,"Peter Mika",,Peter,Mika,,"Yahoo! Research",Spain,,,,,,,,,,
,"Rafael S. Gonçalves",,Rafael,Gonçalves,,"University of Manchester","United Kingdom",,,,,,,,,,
,"Bijan Parsia",,Bijan,Parsia,,"University of Manchester","United Kingdom",,,,,,,,,,
,"Ulrike Sattler",,Ulrike,Sattler,,"University of Manchester","United Kingdom",,,,,,,,,,
,"Olaf Görlitz",,Olaf,Görlitz,,"University of Koblenz and Landau",Germany,,,,,,,,,,
,"Matthias Thimm",,Matthias,Thimm,,"University of Koblenz and Landau",Germany,,,,,,,,,,
,"Steffen Staab",,Steffen,Staab,,"University of Koblenz and Landau",Germany,,,,,,,,,,
,"Özgür Lütfü Özcep",,Özgür,Özcep,,"Technical University of Hamburg",Germany,,,,,,,,,,
,"Ralf Möller",,Ralf,Möller,,"Technical University of Hamburg",Germany,,,,,,,,,,
,"Peter Patel-Schneider",,Peter,Patel-Schneider,,"Nuance Communications","United States",,,,,,,,,,
,"Enrico Franconi",,Enrico,Franconi,,"Free University of Bozen-Bolzano",Italy,,,,,,,,,,
,"Ralf Heese",,Ralf,Heese,,"Free University of Berlin",Germany,,,,,,,,,,
,"Annika Hinze",,Annika,Hinze,,"University of Waikato","New Zealand",,,,,,,,,,
,"Markus Luczak-Rösch",,Markus,Luczak-Rösch,,"Free University of Berlin",Germany,,,,,,,,,,
,"Adrian Paschke",,Adrian,Paschke,,"Free University of Berlin",Germany,,,,,,,,,,
,"Norman Heino",,Norman,Heino,,"University of Leipzig",Germany,,,,,,,,,,
,"Jeff Z. Pan",,Jeff,Pan,,"University of Aberdeen","United Kingdom",,,,,,,,,,
,"Ying Zhang",,Ying,Zhang,,"Centrum Wiskunde & Informatica (CWI)",Netherlands,,,,,,,,,,
,"Minh-Duc Pham",,Minh-Duc,Pham,,"Centrum Wiskunde & Informatica (CWI)",Netherlands,,,,,,,,,,
,"Oscar Corcho",,Oscar,Corcho,,"Universidad Politecnica de Madrid",Spain,,,,,,,,,,
,"Jean Paul Calbimonte",,Jean,Calbimonte,,"Universidad Politecnica de Madrid",Spain,,,,,,,,,,
,"Manuel Atencia",,Manuel,Atencia,,"INRIA & University of Grenoble",France,,,,,,,,,,
,"Alexander Borgida",,Alexander,Borgida,,"Rutgers University","United States",,,,,,,,,,
,"Jérôme Euzenat",,Jérôme,Euzenat,,"INRIA & LIG",France,,,,,,,,,,
,"Chiara Ghidini",,Chiara,Ghidini,,"Fondazione Bruno Kessler",Italy,,,,,,,,,,
,"Luciano Serafini",,Luciano,Serafini,,"Fondazione Bruno Kessler",Italy,,,,,,,,,,
,"Jürgen Umbrich",,Jürgen,Umbrich,,"DERI, NUI Galway",Ireland,,,,,,,,,,
,"Marcel Karnstedt",,Marcel,Karnstedt,,"DERI, NUI Galway",Ireland,,,,,,,,,,
,"Aidan Hogan",,Aidan,Hogan,,"DERI, NUI Galway",Ireland,,,,,,,,,,
,"Josiane Xavier Parreira",,Josiane,Parreira,,"DERI, NUI Galway",Ireland,,,,,,,,,,
,"Sebastian Krause",,Sebastian,Krause,,DFKI,Germany,,,,,,,,,,
,"Hong Li",,Hong,Li,,DFKI,Germany,,,,,,,,,,
,"Hans Uszkoreit",,Hans,Uszkoreit,,DFKI,Germany,,,,,,,,,,
,"Feiyu Xu",,Feiyu,Xu,,DFKI,Germany,,,,,,,,,,
,"Carlos Viegas Damásio",,Carlos,Damásio,,"Universidade Nova de Lisboa",Portugal,,,,,,,,,,
,"Anastasia Analyti",,Anastasia,Analyti,,FORTH-ICS,Greece,,,,,,,,,,
,"Grigoris Antoniou",,Grigoris,Antoniou,,FORTH-ICS,Greece,,,,,,,,,,
,"Francesco Osborne",,Francesco,Osborne,,"University of Turin",Italy,,,,,,,,,,
,"Enrico Motta",,Enrico,Motta,,"KMi, The Open University","United Kingdom",,,,,,,,,,
,"Naimdjon Takhirov",,Naimdjon,Takhirov,,"Norwegian University of Science and Technology",Norway,,,,,,,,,,
,"Fabien Duchateau",,Fabien,Duchateau,,"Universite Lyon 1, LIRIS",France,,,,,,,,,,
,"Trond Aalberg",,Trond,Aalberg,,"Norwegian University of Science and Technology",Norway,,,,,,,,,,
,"Songyun Duan",,Songyun,Duan,,"IBM Research","United States",,,,,,,,,,
,"Achille Fokoue",,Achille,Fokoue,,"IBM Research","United States",,,,,,,,,,
,"Oktie Hassanzadeh",,Oktie,Hassanzadeh,,"IBM Research","United States",,,,,,,,,,
,"Anastasios Kementsietsidis",,Anastasios,Kementsietsidis,,"IBM Research","United States",,,,,,,,,,
,"Kavitha Srinivas",,Kavitha,Srinivas,,"IBM Research","United States",,,,,,,,,,
,"Michael Ward","Michael J. Ward",Michael,Ward,,"IBM Research","United States",,,,,,,,,,
,"Ilianna Kollia",,Ilianna,Kollia,,"National Technical University of Athens",Greece,,,,,,,,,,
,"Birte Glimm",,Birte,Glimm,,"University of Ulm",Germany,,,,,,,,,,
,"Markus Krötzsch",,Markus,Krötzsch,,"University of Oxford","United Kingdom",,,,,,,,,,
,"Nadeschda Nikitina",,Nadeschda,Nikitina,,"AIFB, Karlsruhe Institute of Technology",Germany,,,,,,,,,,
,"Birte Glimm",,Birte,Glimm,,"University of Ulm",Germany,,,,,,,,,,
,"Shu Rong",,Shu,Rong,,"Shanghai Jiao Tong University",China,,,,,,,,,,
,"Xing Niu",,Xing,Niu,,"Shanghai Jiao Tong University",China,,,,,,,,,,
,"Evan Wei Xiang",,Evan,Xiang,,"Hong Kong University of Science and Technology","Hong Kong",,,,,,,,,,
,"Haofen Wang",,Haofen,Wang,,"Shanghai Jiao Tong University",China,,,,,,,,,,
,"Qiang Yang",,Qiang,Yang,,"Hong Kong University of Science and Technology","Hong Kong",,,,,,,,,,
,"Yong Yu",,Yong,Yu,,"Shanghai Jiao Tong University",China,,,,,,,,,,
,"Milan Dojchinovski",,Milan,Dojchinovski,,"Czech Technical University in Prague","Czech Republic",,,,,,,,,,
,"Jaroslav Kuchar",,Jaroslav,Kuchar,,"Czech Technical University in Prague","Czech Republic",,,,,,,,,,
,"Tomas Vitvar",,Tomas,Vitvar,,"Czech Technical University in Prague","Czech Republic",,,,,,,,,,
,"Maciej Zaremba",,Maciej,Zaremba,,"DERI, NUI Galway",Ireland,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,"Nitish Aggarwal",,Nitish,Aggarwal,,"DERI, NUI Galway",Ireland,,,,,,,,,,
,"Chris Baillie","Chris Colin Baillie",Chris,Baillie,,"University of Aberdeen","United Kingdom",,,,,,,,,,
,"Valentina Maccatrozzo",,Valentina,Maccatrozzo,,"VU Amsterdam",Netherlands,,,,,,,,,,
,"Sara Magliacane",,Sara,Magliacane,,"VU Amsterdam",Netherlands,,,,,,,,,,
,"Raghava Mutharaju",,Raghava,Mutharaju,,"Kno.e.sis Center, Wright State University","United States",,,,,,,,,,
,"Laurens Rietveld",,Laurens,Rietveld,,"VU Amsterdam",Netherlands,,,,,,,,,,
,"Dezhao Song",,Dezhao,Song,,"Lehigh University","United States",,,,,,,,,,
,"Rehab Albeladi",,Rehab,Albeladi,,"University of Southampton","United Kingdom",,,,,,,,,,
,"Thomas Bosch",,Thomas,Bosch,,"GESIS - Leibniz Institute for the Social Sciences",Germany,,,,,,,,,,
,"Bojan Bozic",,Bojan,Bozic,,"Austrian Institute of Technology",Austria,,,,,,,,,,
,"Enrico Daga",,Enrico,Daga,,"KMi, The Open University;STLab, ISTC-CNR",Italy,,,,,,,,,,
,"Andrea Giovanni Nuzzolese",,Andrea,Nuzzolese,,"University of Bologna;STLab, ISTC-CNR",Italy,,,,,,,,,,
,"Mikko Rinne",,Mikko,Rinne,,"Aalto University",Finland,,,,,,,,,,
,"Jennifer Sleeman",,Jennifer,Sleeman,,"University of Maryland Baltimore County","United States",,,,,,,,,,
,"Steffen Stadtmüller",,Steffen,Stadtmüller,,"AIFB, Karlsruhe Institute of Technology",Germany,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,"Valeria Fionda",,Valeria,Fionda,,"Free University of Bozen-Bolzano",Italy,http://www.inf.unibz.it/~fionda,,,,,,,,,
,"Claudio Gutierrez",,Claudio,Gutierrez,,"Universidad de Chile",Chile,http://www.dcc.uchile.cl/~cgutierr,,,,,,,,,
,"Giuseppe Pirró",,Giuseppe,Pirró,,"Free University of Bozen-Bolzano",Italy,http://www.inf.unibz.it/~pirro,,,,,,,,,
,"Vinh Nguyen",,Vinh,Nguyen,,"Kno.e.sis Center, Wright State University","United States",http://knoesis.wright.edu/researchers/vinh,,,,,,,,,
,"Olivier Bodenreider",,Olivier,Bodenreider,,"National Library of Medicine","United States",http://mor.nlm.nih.gov,,,,,,,,,
,"Jagannathan Srinivasan",,Jagannathan,Srinivasan,,Oracle,"United States",,,,,,,,,,
,"Todd Minning",,Todd,Minning,,"University of Georgia","United States",,,,,,,,,,
,"Thomas Rindflesch",,Thomas,Rindflesch,,"National Library of Medicine","United States",,,,,,,,,,
,"Bastien Rance",,Bastien,Rance,,"National Library of Medicine","United States",,,,,,,,,,
,"Ramakanth Kavuluru",,Ramakanth,Kavuluru,,"University of Kentucky","United States",,,,,,,,,,
,"Hima Yalamanchili",,Hima,Yalamanchili,,"Kno.e.sis Center, Wright State University","United States",,,,,,,,,,
,"Krishnaprasad Thirunarayan",,Krishnaprasad,Thirunarayan,,"Kno.e.sis Center, Wright State University","United States",,,,,,,,,,
,"Satya Sahoo",,Satya,Sahoo,,"Case Western Reserve University","United States",http://cci.case.edu/cci/index.php/Satya_Sahoo,,,,,,,,,
,"Amit Sheth",,Amit,Sheth,,"Kno.e.sis Center, Wright State University","United States",http://knoesis.org/~amit,,,,,,,,,
,"Thanos G. Stavropoulos",,"Thanos G.",Stavropoulos,,"Aristotle University of Thessaloniki",Greece,http://lpis.csd.auth.gr/people/thanosgstavr,,,,,,,,,
,"Dimitris Vrakas",,Dimitris,Vrakas,,"Aristotle University of Thessaloniki",Greece,http://lpis.csd.auth.gr/vrakas,,,,,,,,,
,"Ioannis Vlahavas",,Ioannis,Vlahavas,,"Aristotle University of Thessaloniki",Greece,http://plase.csd.auth.gr/vlahavas,,,,,,,,,
,"Monika Solanki",,Monika,Solanki,,"Birmingham City University","United Kingdom",,,,,,,,,,
,"Kavi Mahesh",,Kavi,Mahesh,,"PES Institute of Technology",India,http://www.linkedin.com/in/kavimahesh,,,,,,,,,
,"Pallavi Karanth",,Pallavi,Karanth,,"PES Institute of Technology",India,,,,,,,,,,
,"Amar Djalil Mezaour",,"Amar Djalil",Mezaour,,"EXALEAD, Dassault Systèmes",France,,,,,,,,,,
,"Julien Law-To",,Julien,Law-To,,"EXALEAD, Dassault Systèmes",France,,,,,,,,,,
,"Robert Isele",,Robert,Isele,,"Free University of Berlin",Germany,,,,,,,,,,
,"Thomas Schandl",,Thomas,Schandl,,"Semantic Web Company GmbH",Austria,,,,,,,,,,
,"Gerd Zechmeister",,Gerd,Zechmeister,,"Semantic Web Company GmbH",Austria,,,,,,,,,,
,"Jinhyung Kim",,Jinhyung,Kim,,"Korea Institute of Science and Technology Information","Korea, Republic of",,,,,,,,,,
,"Myunggwon Hwang",,Myunggwon,Hwang,,"Korea Institute of Science and Technology Information","Korea, Republic of",,,,,,,,,,
,"Do-Heon Jeong",,Do-Heon,Jeong,,"Korea Institute of Science and Technology Information","Korea, Republic of",,,,,,,,,,
,"Sa-Kwang Song",,Sa-Kwang,Song,,"Korea Institute of Science and Technology Information","Korea, Republic of",,,,,,,,,,
,"Hanmin Jung",,Hanmin,Jung,,"Korea Institute of Science and Technology Information","Korea, Republic of",,,,,,,,,,
,"Thetida Zetta",,Thetida,Zetta,,"Aristotle University of Thessaloniki;Cardiff University","United Kingdom",,,,,,,,,,
,"Efstratios Kontopoulos",,Efstratios,Kontopoulos,,"Aristotle University of Thessaloniki",Greece,http://users.auth.gr/skontopo,,,,,,,,,
,"Nick Bassiliades",,Nick,Bassiliades,,"Aristotle University of Thessaloniki",Greece,http://lpis.csd.auth.gr/people/nbassili,,,,,,,,,
,"Pavlos Fafalios",,Pavlos,Fafalios,,FORTH-ICS,Greece,http://www.ics.forth.gr/~fafalios,,,,,,,,,
,"Yannis Tzitzikas",,Yannis,Tzitzikas,,"University of Crete; FORTH-ICS",Greece,http://www.ics.forth.gr/~tzitzik,,,,,,,,,
,"Alexander Seeliger",,Alexander,Seeliger,,"TU Darmstadt",Germany,,,,,,,,,,
,"Heiko Paulheim",,Heiko,Paulheim,,"TU Darmstadt",Germany,http://www.heikopaulheim.com,,,,,,,,,
,"Olivier Curé",,Olivier,Curé,,"Université Paris-Est LIGM",France,http://igm.univ-mlv.fr/~ocure,,,,,,,,,
,"Heiko Paulheim",,Heiko,Paulheim,,"TU Darmstadt",Germany,http://www.heikopaulheim.com,,,,,,,,,
,"Irene Celino",,Irene,Celino,,"Politecnico di Milano",Italy,http://iricelino.org,,,,,,,,,
,"Dario Cerizza",,Dario,Cerizza,,"Politecnico di Milano",Italy,,,,,,,,,,
,"Simone Contessa",,Simone,Contessa,,"Politecnico di Milano",Italy,,,,,,,,,,
,"Marta Corubolo",,Marta,Corubolo,,"Politecnico di Milano",Italy,,,,,,,,,,
,"Daniele Dell'Aglio",,Daniele,Dell'Aglio,,"Politecnico di Milano",Italy,,,,,,,,,,
,"Emanuele Della Valle",,Emanuele,"Della Valle",,"Politecnico di Milano",Italy,http://www.emanueledellavalle.org,,,,,,,,,
,"Stefano Fumeo",,Stefano,Fumeo,,"Politecnico di Milano",Italy,,,,,,,,,,
,"Federico Piccinini",,Federico,Piccinini,,"Politecnico di Milano",Italy,,,,,,,,,,
,"Damian Gessler",,Damian,Gessler,,"University of Arizona","United States",,,,,,,,,,
